order_id,timestamp,dish_name,category,quantity,price,cost,server_id
9720,2026-01-20 12:07:32.408547,Salad,Appetizer,3,8.47,4.21,Alice
9721,2025-12-31 11:15:43.035472,Burger,Main,2,12.1,5.96,Bob
9722,2026-01-02 13:19:02.613363,Sushi,Main,2,17.68,8.0,Charlie
9723,2026-03-02 12:37:57.770827,Spring Rolls,Appetizer,2,8.67,5.99,Alice
9724,2026-01-07 05:32:05.247968,Sushi,Main,5,17.59,8.29,Bob
9725,2026-01-11 21:31:20.075848,Pizza,Main,2,13.2,9.21,Alice
9726,2026-01-29 01:47:51.000633,Tomahawk,Main,3,31.52,15.34,Alice
9727,2026-03-08 20:52:15.960522,Burger,Main,3,12.15,6.42,Alice
9728,2026-02-16 20:40:28.010813,Carbonara,Main,3,12.05,5.59,Alice
9729,2026-01-06 05:07:40.042050,Sushi,Main,2,19.76,10.85,Alice
9730,2026-02-13 06:31:19.067854,Spring Rolls,Appetizer,1,8.76,5.94,Alice
9731,2025-12-30 07:26:52.834378,Ice Cream,Dessert,1,7.53,3.53,Bob
9732,2026-01-05 23:43:42.071560,Salad,Appetizer,3,8.13,3.69,Charlie
9733,2026-02-15 20:22:09.624262,Soda,Drink,1,2.71,1.81,Diana
9734,2025-12-20 05:34:30.740106,Coffee,Drink,3,4.38,2.46,Alice
9735,2025-12-17 15:31:36.968532,Coffee,Drink,2,3.6,1.65,Charlie
9736,2026-02-07 09:06:25.283067,Burger,Main,1,12.52,6.63,Alice
9737,2026-03-04 00:34:44.616670,Pizza,Main,2,14.6,9.87,Alice
9738,2026-03-03 05:27:12.648884,Ice Cream,Dessert,3,6.9,4.06,Alice
9739,2026-02-15 17:07:47.671735,,Drink,1,,1.92,Bob
9740,2026-01-29 14:36:02.702541,Carbonara,Main,2,13.05,6.63,Diana
9741,2025-12-11 23:25:43.371061,Sushi,Main,1,18.2,7.88,Alice
9742,2026-02-13 19:17:56.679140,Pizza,Main,3,15.07,7.88,Alice
9743,2026-03-09 13:42:23.885109,Pizza,Main,2,13.56,7.14,Diana
9744,2026-01-14 13:02:23.094412,Salad,Appetizer,2,9.19,6.33,Alice
9745,2026-03-02 19:15:21.527848,Carbonara,Main,3,12.71,6.75,Diana
9746,2026-01-16 07:31:51.171826,Carbonara,Main,2,13.07,7.33,Diana
9747,2025-12-13 07:45:20.233443,Spring Rolls,Appetizer,5,8.58,4.15,Bob
9748,2025-12-19 17:13:56.122535,Soda,Drink,1,3.12,1.37,Diana
9749,2025-12-25 08:38:30.006681,Carbonara,Main,6,13.74,7.19,Charlie
9750,2026-02-27 21:27:07.532266,Spring Rolls,Appetizer,1,7.74,3.22,Charlie
9751,2026-02-28 13:30:56.338336,Ice Cream,Dessert,1,6.49,3.21,Bob
9752,2026-02-20 20:45:47.469296,Soda,Drink,4,3.27,1.67,Diana
9753,2026-02-04 23:48:44.902015,Spring Rolls,Appetizer,4,7.46,3.6,Bob
9754,2026-01-21 02:21:10.493147,Salad,Appetizer,2,9.06,3.97,Diana
9755,2026-03-11 14:13:50.410171,Spring Rolls,Appetizer,2,8.05,4.0,Diana
9756,2026-01-04 08:22:21.198947,Ice Cream,Dessert,2,7.68,5.27,Bob
9757,2026-01-29 05:17:21.061106,Salad,Appetizer,1,8.93,6.22,Bob
9758,2026-01-12 19:46:11.397609,Spring Rolls,Appetizer,1,7.5,3.04,Bob
9759,2026-02-28 05:55:46.919669,Tomahawk,Main,1,37.86,19.73,Alice
9760,2026-03-07 21:04:15.775177,Sushi,Main,1,18.33,7.73,Alice
9761,2026-01-28 12:28:23.325845,Spring Rolls,Appetizer,1,7.61,4.29,Bob
9762,2026-01-25 20:16:51.457097,Burger,Main,1,10.94,6.46,Alice
9763,2026-03-07 12:14:51.436164,Pizza,Main,2,14.12,5.93,Diana
9764,2025-12-22 19:56:31.050262,Salad,Appetizer,2,8.27,5.69,Alice
9765,2025-12-24 09:11:21.863956,Sushi,Main,1,17.52,9.92,Alice
9766,2026-01-10 12:56:40.033313,Spring Rolls,Appetizer,2,8.75,5.08,Bob
9767,2026-02-08 12:19:04.096527,Ice Cream,Dessert,1,6.84,4.63,Bob
9768,2026-01-10 20:23:08.176075,Salad,Appetizer,2,9.58,5.88,Diana
9769,2026-02-15 22:07:59.728182,Pizza,Main,1,15.25,7.82,Diana
9770,2026-01-20 15:36:19.984975,Tomahawk,Main,1,36.62,20.16,Alice
9771,2026-02-19 12:33:29.091014,Sushi,Main,1,19.61,11.9,Bob
9772,2025-12-11 19:22:23.609077,Salad,Appetizer,1,8.52,4.47,Charlie
9773,2026-01-26 20:11:53.922801,Sushi,Main,1,18.77,8.08,Alice
9774,2026-01-07 05:20:33.755545,Spring Rolls,Appetizer,1,8.5,5.57,Alice
9775,2026-01-10 01:39:53.206529,Carbonara,Main,2,12.03,8.37,Alice
9776,2026-01-07 05:01:05.419403,Pizza,Main,1,12.94,6.82,Bob
9777,2026-01-05 11:30:41.596391,Salad,Appetizer,1,9.03,3.98,Charlie
9778,2025-12-28 15:22:56.473162,Salad,Appetizer,2,9.78,5.41,Bob
9779,2026-02-03 03:27:51.968030,Burger,Main,4,12.15,7.56,Bob
9780,2026-03-11 13:10:10.561985,Soda,Drink,1,2.84,1.38,Bob
9781,2026-03-07 19:05:13.149122,Tomahawk,Main,2,33.24,23.1,Diana
9782,2026-01-04 18:06:50.575903,Sushi,Main,4,17.84,11.22,Bob
9783,2026-02-09 22:10:31.359617,Tomahawk,Main,2,36.37,15.91,Alice
9784,2026-01-25 05:44:36.161446,Spring Rolls,Appetizer,2,8.32,4.46,Alice
9785,2026-01-08 16:22:09.910247,Soda,Drink,2,2.79,1.76,Bob
9786,2026-01-14 08:51:00.031155,Tomahawk,Main,2,31.71,20.75,Alice
9787,2025-12-22 11:04:52.843471,Burger,Main,2,13.12,5.31,Bob
9788,2026-01-28 02:25:30.197362,Tomahawk,Main,1,32.2,15.44,Bob
9789,2026-02-01 19:47:28.366260,Spring Rolls,Appetizer,1,7.45,4.85,Diana
9790,2026-02-26 23:00:21.869218,Spring Rolls,Appetizer,2,8.17,4.3,Alice
9791,2026-02-08 15:51:26.203588,Pizza,Main,1,13.33,9.03,Alice
9792,2026-02-12 12:35:51.509116,Spring Rolls,Appetizer,2,7.57,5.08,Alice
9793,2026-01-13 12:00:12.598867,Sushi,Main,3,19.34,11.48,Bob
9794,2026-01-19 12:02:59.155332,Coffee,Drink,2,4.06,1.77,Diana
9795,2026-01-22 13:39:56.911821,Pizza,Main,2,14.35,8.69,Alice
9796,2025-12-18 10:03:20.496084,Burger,Main,2,12.96,8.85,Charlie
9797,2025-12-18 12:46:55.175376,Coffee,Drink,3,3.86,2.23,Bob
9798,2026-03-10 20:55:46.299896,Spring Rolls,Appetizer,1,8.45,3.98,Diana
9799,2026-02-13 13:03:08.474072,Pizza,Main,1,14.05,6.1,Alice
9800,2026-02-23 00:37:19.605908,Sushi,Main,2,17.3,11.08,Alice
9801,2025-12-28 15:06:43.119785,Carbonara,Main,2,11.71,6.12,Bob
9802,2025-12-22 21:02:46.510318,Ice Cream,Dessert,3,7.24,3.73,Charlie
9803,2026-02-06 13:42:07.758837,Tomahawk,Main,1,35.44,19.85,Bob
9804,2025-12-21 21:37:45.248491,Ice Cream,Dessert,2,6.98,3.81,Bob
9805,2026-02-13 16:22:09.359941,Coffee,Drink,1,4.13,2.75,Alice
9806,2026-03-07 06:31:58.977407,Ice Cream,Dessert,2,6.75,3.64,Alice
9807,2026-01-24 23:48:27.648622,Burger,Main,1,12.61,7.99,Bob
9808,2026-01-13 22:35:51.216297,Spring Rolls,Appetizer,2,7.52,3.05,Diana
9809,2026-02-28 20:48:37.908530,Burger,Main,2,11.17,6.08,Charlie
9810,2026-03-03 19:13:35.464782,Ice Cream,Dessert,3,7.09,4.86,Alice
9811,2026-01-22 19:58:33.260802,Soda,Drink,2,2.71,1.58,Bob
9812,2026-02-27 20:17:10.120358,Carbonara,Main,1,12.53,6.9,Alice
9813,2026-02-12 00:14:48.051647,Pizza,Main,1,14.02,9.4,Alice
9814,2026-02-03 18:35:11.859523,Soda,Drink,3,2.91,1.72,Alice
9815,2026-01-06 04:13:10.573272,Ice Cream,Dessert,1,6.51,2.67,Charlie
9816,2026-03-10 00:04:52.022957,Salad,Appetizer,2,8.35,5.15,Alice
9817,2026-01-21 20:50:02.411416,Tomahawk,Main,2,38.15,17.7,Alice
9818,2026-02-08 15:52:39.842404,Sushi,Main,3,16.31,7.8,Charlie
9819,2026-02-11 09:37:38.256773,Sushi,Main,4,18.68,9.89,Alice
9820,2026-02-25 14:22:31.963006,Coffee,Drink,2,4.24,2.57,Alice
9821,2026-01-21 20:40:32.820431,Sushi,Main,3,16.92,9.47,Bob
9822,2025-12-20 07:06:16.288715,Burger,Main,3,12.89,5.37,Diana
9823,2026-01-08 20:46:28.382386,Coffee,Drink,2,4.11,1.73,Alice
9824,2026-03-04 12:20:17.333531,Tomahawk,Main,3,36.39,15.18,Bob
9825,2026-03-01 05:08:01.400893,Coffee,Drink,1,3.68,1.81,Charlie
9826,2026-02-06 11:48:55.610855,Salad,Appetizer,1,9.46,5.15,Alice
9827,2026-01-03 13:37:56.959660,Burger,Main,1,11.72,7.02,Bob
9828,2026-02-02 19:03:48.467687,Spring Rolls,Appetizer,3,7.52,4.7,Charlie
9829,2026-02-16 13:41:12.471849,Tomahawk,Main,1,38.44,18.09,Alice
9830,2025-12-18 21:02:34.552335,Salad,Appetizer,1,9.01,6.22,Bob
9831,2026-01-07 19:16:04.553364,Sushi,Main,3,18.83,11.77,Alice
9832,2025-12-17 05:35:29.882062,Tomahawk,Main,1,33.06,13.32,Alice
9833,2026-02-02 19:38:56.589364,Pizza,Main,2,13.65,6.98,Alice
9834,2025-12-29 00:51:40.331461,Burger,Main,2,10.91,6.51,Alice
9835,2026-02-22 14:11:03.005004,Ice Cream,Dessert,2,6.89,3.05,Alice
9836,2026-02-16 07:56:12.430999,Carbonara,Main,4,13.58,7.69,Alice
9837,2026-01-26 04:08:20.659314,Burger,Main,4,11.89,4.85,Charlie
9838,2026-01-06 07:07:27.938316,Salad,Appetizer,4,9.41,3.99,Alice
9839,2026-02-03 01:23:47.505863,Coffee,Drink,3,4.1,2.32,Alice
9840,2026-03-01 13:03:48.436016,Spring Rolls,Appetizer,3,8.15,4.6,Charlie
9841,2026-01-25 13:44:19.362521,Burger,Main,3,11.32,7.49,Bob
9842,2026-02-26 19:29:23.688298,Coffee,Drink,2,4.3,2.88,Diana
9843,2025-12-21 08:49:01.875790,Tomahawk,Main,3,32.57,20.06,Alice
9844,2026-01-14 18:52:00.286324,Ice Cream,Dessert,3,6.31,4.1,Alice
9845,2026-02-23 15:22:30.317128,Tomahawk,Main,2,36.61,22.5,Bob
9846,2026-02-15 04:06:08.500838,Soda,Drink,1,2.98,1.67,Charlie
9847,2026-01-14 16:57:54.145572,Coffee,Drink,1,3.68,2.09,Bob
9848,2025-12-11 18:39:11.162878,Pizza,Main,1,13.22,9.12,Bob
9849,2026-01-02 19:56:02.834556,Tomahawk,Main,1,34.52,17.11,Alice
9850,2026-02-21 16:21:05.397353,Salad,Appetizer,2,9.25,4.46,Alice
9851,2026-03-07 09:41:49.911827,Coffee,Drink,3,4.39,2.32,Diana
9852,2025-12-11 19:52:03.329713,Sushi,Main,1,16.93,10.64,Charlie
9853,2026-03-03 04:18:19.249013,Ice Cream,Dessert,6,6.87,3.6,Bob
9854,2025-12-31 13:32:59.484052,Spring Rolls,Appetizer,2,7.8,4.97,Bob
9855,2025-12-12 12:18:34.289637,Salad,Appetizer,1,9.08,5.22,Diana
9856,2026-02-04 19:46:15.776823,Carbonara,Main,1,13.39,7.44,Alice
9857,2026-01-01 19:48:23.249717,Tomahawk,Main,2,33.0,18.05,Bob
9858,2025-12-26 20:56:14.731802,Spring Rolls,Appetizer,1,8.25,4.95,Diana
9859,2026-03-09 00:06:34.373205,Tomahawk,Main,2,34.2,19.05,Charlie
9860,2025-12-15 01:14:52.629880,Carbonara,Main,1,13.59,9.4,Diana
9861,2026-01-14 19:56:34.639786,Tomahawk,Main,2,31.61,15.79,Alice
9862,2026-01-30 05:46:50.275861,Coffee,Drink,2,4.27,2.5,Alice
9863,2026-02-24 11:28:58.114157,Soda,Drink,1,2.83,1.67,Charlie
9864,2025-12-20 12:26:23.384389,,Appetizer,1,,5.76,Bob
9865,2026-03-07 19:12:56.821686,Carbonara,Main,2,11.9,5.19,Bob
9866,2026-02-17 13:16:03.501896,Tomahawk,Main,2,37.81,15.42,Diana
9867,2025-12-28 19:02:07.550743,Ice Cream,Dessert,2,6.62,4.36,Alice
9868,2026-02-26 19:00:08.232818,Ice Cream,Dessert,3,6.97,3.15,Alice
9869,2026-01-05 04:45:52.031983,Burger,Main,1,12.98,8.22,Alice
9870,2026-01-23 19:04:29.026507,Spring Rolls,Appetizer,2,8.28,4.14,Alice
9871,2026-02-22 08:58:10.995212,Tomahawk,Main,1,36.35,16.69,Diana
9872,2025-12-24 13:49:01.264963,Coffee,Drink,1,4.39,2.84,Alice
9873,2026-02-11 03:14:59.929788,Sushi,Main,1,17.71,10.33,Bob
9874,2026-01-16 04:02:10.569491,Soda,Drink,1,2.96,2.03,Alice
9875,2026-03-09 13:15:37.961415,Tomahawk,Main,2,32.64,16.69,Bob
9876,2026-03-02 01:47:19.576395,Spring Rolls,Appetizer,1,8.04,3.27,Bob
9877,2026-02-21 19:05:51.403090,Salad,Appetizer,1,8.76,6.08,Diana
9878,2026-01-30 15:58:55.534797,Ice Cream,Dessert,1,6.89,3.15,Bob
9879,2026-02-06 16:08:48.544647,Ice Cream,Dessert,2,7.58,5.09,Bob
9880,2026-03-03 19:48:07.869364,Carbonara,Main,3,13.99,6.05,Charlie
9881,2026-02-08 08:15:17.968644,Ice Cream,Dessert,2,7.7,4.22,Diana
9882,2025-12-22 05:34:07.005678,Pizza,Main,1,14.83,7.45,Bob
9883,2025-12-17 14:25:51.152103,Soda,Drink,1,2.96,1.21,Diana
9884,2026-02-27 15:05:36.277651,Ice Cream,Dessert,2,6.52,3.61,Bob
9885,2026-01-05 19:09:02.250605,Burger,Main,1,12.65,7.62,Bob
9886,2026-02-16 22:24:26.792051,Ice Cream,Dessert,1,7.33,4.36,Alice
9887,2026-02-08 10:18:50.103084,Burger,Main,2,10.94,7.52,Alice
9888,2026-01-29 04:10:23.083201,Ice Cream,Dessert,2,7.56,4.34,Bob
9889,2026-02-23 10:22:01.116354,Pizza,Main,3,14.72,6.34,Diana
9890,2026-02-20 17:46:44.921020,Spring Rolls,Appetizer,1,8.5,3.76,Alice
9891,2026-01-12 12:38:06.459482,Spring Rolls,Appetizer,3,7.3,5.03,Diana
9892,2026-01-06 19:06:52.727698,Tomahawk,Main,2,38.07,19.59,Bob
9893,2026-01-25 21:50:43.456633,Salad,Appetizer,3,8.17,3.72,Bob
9894,2026-01-31 21:33:11.946236,Carbonara,Main,4,13.49,6.17,Charlie
9895,2026-03-06 11:18:46.691002,Salad,Appetizer,1,9.2,4.84,Bob
9896,2025-12-27 16:32:52.142386,Burger,Main,3,12.62,5.86,Alice
9897,2025-12-14 10:21:19.657617,Tomahawk,Main,2,36.96,17.12,Bob
9898,2026-02-25 10:51:54.121519,Soda,Drink,2,3.25,1.81,Bob
9899,2025-12-30 01:25:05.577174,Burger,Main,1,11.77,6.82,Bob
9900,2026-01-27 12:08:18.700865,Pizza,Main,2,13.94,7.71,Bob
9901,2026-02-26 07:56:13.196446,Sushi,Main,2,18.62,7.78,Bob
9902,2026-02-26 16:08:05.526983,Carbonara,Main,4,12.1,7.15,Bob
9903,2026-01-28 22:27:16.925055,Carbonara,Main,3,13.38,6.25,Bob
9904,2025-12-19 18:40:29.498719,Spring Rolls,Appetizer,2,7.61,3.12,Alice
9905,2026-02-13 13:19:16.277658,Burger,Main,1,12.74,8.52,Alice
9906,2026-02-04 09:36:11.321597,Pizza,Main,1,14.97,10.02,Alice
9907,2025-12-18 13:30:13.993715,Salad,Appetizer,3,8.22,5.21,Diana
9908,2026-01-02 15:48:16.943133,Soda,Drink,2,3.18,1.78,Alice
9909,2026-01-07 12:38:29.220651,Burger,Main,1,13.1,7.55,Diana
9910,2026-01-30 14:00:17.232382,Salad,Appetizer,2,8.29,3.38,Alice
9911,2025-12-17 05:11:25.671699,Spring Rolls,Appetizer,1,7.75,4.49,Bob
9912,2025-12-12 12:40:53.407326,Salad,Appetizer,3,9.0,5.18,Bob
9913,2026-01-07 19:47:35.346843,Ice Cream,Dessert,2,6.58,3.26,Charlie
9914,2026-01-11 09:08:20.705044,Sushi,Main,2,17.27,10.29,Bob
9915,2026-01-21 10:39:45.746383,Soda,Drink,1,3.13,1.27,Diana
9916,2026-01-14 19:41:08.484989,Carbonara,Main,2,12.33,7.63,Bob
9917,2026-02-02 11:14:03.930487,Salad,Appetizer,1,9.15,4.49,Alice
9918,2026-01-12 12:34:16.036088,Coffee,Drink,2,3.8,1.85,Alice
9919,2026-01-20 22:12:04.305595,Salad,Appetizer,5,9.29,6.26,Alice
9920,2026-01-03 23:49:46.533529,Salad,Appetizer,1,8.42,5.68,Alice
9921,2026-01-18 03:28:19.022691,Coffee,Drink,2,4.32,1.93,Alice
9922,2026-02-12 22:53:28.115678,Tomahawk,Main,2,33.44,22.55,Charlie
9923,2026-01-01 19:22:38.766631,Spring Rolls,Appetizer,2,7.87,5.37,Alice
9924,2025-12-30 19:06:36.345935,Burger,Main,4,11.04,4.58,Diana
9925,2026-03-05 19:42:18.939828,Salad,Appetizer,1,9.51,5.92,Alice
9926,2026-03-08 19:43:15.588768,Coffee,Drink,3,4.28,2.77,Diana
9927,2026-02-23 14:09:50.367631,Ice Cream,Dessert,1,7.0,4.23,Bob
9928,2025-12-12 20:54:24.737864,Salad,Appetizer,1,9.7,6.53,Alice
9929,2026-02-24 07:57:55.651037,Pizza,Main,1,14.58,8.5,Charlie
9930,2025-12-10 16:42:48.645396,Ice Cream,Dessert,2,6.45,2.82,Bob
9931,2026-02-15 15:45:01.699883,Sushi,Main,2,17.87,10.66,Alice
9932,2025-12-13 00:08:33.470259,Sushi,Main,2,16.8,10.06,Charlie
9933,2026-03-09 19:51:08.758264,Carbonara,Main,1,13.3,6.78,Alice
9934,2026-01-13 21:37:02.080457,Carbonara,Main,2,13.42,8.77,Charlie
9935,2025-12-25 20:21:11.331736,Coffee,Drink,2,4.39,1.82,Bob
9936,2026-02-28 22:42:43.222710,Carbonara,Main,4,11.81,6.85,Bob
9937,2025-12-31 12:41:16.330889,Pizza,Main,1,14.05,8.31,Bob
9938,2026-01-06 13:37:02.964185,Spring Rolls,Appetizer,3,7.64,4.56,Diana
9939,2026-01-19 21:21:47.179708,Coffee,Drink,2,4.03,1.75,Alice
9940,2026-02-09 19:58:30.816419,Coffee,Drink,1,3.98,2.46,Bob
9941,2026-02-04 17:05:57.656554,Sushi,Main,2,19.68,9.85,Charlie
9942,2026-02-27 09:00:30.071368,Coffee,Drink,1,4.17,2.6,Alice
9943,2026-02-17 13:48:11.348877,Salad,Appetizer,2,9.24,6.37,Charlie
9944,2026-03-09 03:46:29.791401,Sushi,Main,1,19.37,11.47,Alice
9945,2025-12-27 19:24:57.788410,Pizza,Main,2,15.06,9.46,Alice
9946,2026-03-08 13:18:03.835383,Coffee,Drink,1,3.71,1.76,Charlie
9947,2026-02-12 12:27:37.041905,Salad,Appetizer,3,9.89,6.21,Bob
9948,2026-02-28 20:39:48.963528,Sushi,Main,4,16.3,9.04,Alice
9949,2026-02-19 20:31:47.388449,Carbonara,Main,2,14.18,6.75,Bob
9950,2026-01-16 13:50:20.132561,Pizza,Main,2,12.94,7.16,Bob
9951,2026-01-14 22:54:09.283085,Coffee,Drink,3,4.2,2.5,Bob
9952,2025-12-21 11:12:41.526579,Tomahawk,Main,4,32.09,19.7,Charlie
9953,2026-01-01 11:20:33.212584,Soda,Drink,3,2.79,1.5,Bob
9954,2026-01-30 13:15:17.680318,Coffee,Drink,1,3.66,2.53,Charlie
9955,2026-02-18 12:42:36.926571,Soda,Drink,1,3.02,1.32,Bob
9956,2026-01-07 21:20:55.340492,Soda,Drink,1,3.18,1.28,Bob
9957,2025-12-29 16:01:45.419251,Tomahawk,Main,3,33.09,18.11,Alice
9958,2026-01-28 19:06:38.644395,Soda,Drink,2,3.11,1.3,Charlie
9959,2026-02-05 20:33:01.869008,Carbonara,Main,1,12.03,8.28,Charlie
9960,2025-12-21 18:29:10.745010,Sushi,Main,1,16.99,9.36,Charlie
9961,2026-01-25 22:30:28.180436,Tomahawk,Main,1,33.73,22.26,Diana
9962,2026-02-02 13:02:50.384589,Sushi,Main,1,17.3,7.37,Charlie
9963,2026-02-26 20:20:07.448975,Sushi,Main,4,18.21,10.43,Diana
9964,2026-03-02 16:38:42.876389,Salad,Appetizer,2,9.49,4.2,Alice
9965,2026-01-10 19:41:38.592103,Soda,Drink,1,2.71,1.55,Alice
9966,2025-12-30 23:05:44.986827,Spring Rolls,Appetizer,3,8.59,4.62,Diana
9967,2026-02-27 09:10:57.403583,Pizza,Main,2,14.32,8.17,Charlie
9968,2026-03-11 09:59:15.775013,Carbonara,Main,3,12.17,7.51,Charlie
9969,2026-01-31 04:12:15.760478,Spring Rolls,Appetizer,1,8.51,5.79,Charlie
9970,2026-02-21 19:14:36.065159,Soda,Drink,2,3.13,2.05,Diana
9971,2026-02-10 21:12:20.264507,Tomahawk,Main,1,31.81,17.39,Bob
9972,2025-12-20 08:10:37.911904,Pizza,Main,3,14.23,7.23,Alice
9973,2025-12-25 22:32:20.012290,Salad,Appetizer,1,9.13,4.22,Charlie
9974,2026-02-10 21:23:36.519484,Salad,Appetizer,2,8.98,5.7,Alice
9975,2025-12-19 16:19:33.987425,Salad,Appetizer,1,9.56,4.21,Charlie
9976,2026-01-04 11:39:26.357631,Coffee,Drink,1,4.28,2.15,Alice
9977,2025-12-19 11:37:37.570251,Pizza,Main,1,13.97,7.16,Bob
9978,2026-02-19 06:22:44.081896,Sushi,Main,5,17.76,7.17,Alice
9979,2026-02-01 19:10:39.687137,Burger,Main,1,13.17,8.04,Bob
9980,2026-01-24 20:42:21.839691,Coffee,Drink,2,4.0,2.5,Bob
9981,2026-02-19 20:45:03.573364,Ice Cream,Dessert,3,7.4,3.38,Alice
9982,2026-01-14 20:25:13.004891,Pizza,Main,2,12.62,8.12,Alice
9983,2025-12-13 12:36:23.077059,Carbonara,Main,2,11.79,6.6,Bob
9984,2025-12-29 19:33:56.880451,Coffee,Drink,2,4.39,2.18,Alice
9985,2025-12-16 09:08:19.833891,Coffee,Drink,2,3.99,2.77,Alice
9986,2025-12-10 12:39:56.221455,Soda,Drink,3,3.13,1.5,Bob
9987,2025-12-13 12:33:35.855321,Tomahawk,Main,2,31.73,16.39,Bob
9988,2026-02-16 05:46:31.499833,Spring Rolls,Appetizer,2,7.22,4.75,Alice
9989,2026-01-11 20:14:02.472189,Coffee,Drink,2,3.94,2.55,Bob
9990,2026-01-19 20:26:52.436260,Pizza,Main,1,13.14,5.55,Bob
9991,2025-12-29 21:00:37.632868,Ice Cream,Dessert,1,7.21,3.92,Charlie
9992,2026-01-25 20:33:30.792919,Sushi,Main,3,17.1,8.65,Alice
9993,2026-01-30 19:21:44.693698,Burger,Main,2,11.31,5.68,Bob
9994,2026-01-15 13:30:40.073817,Tomahawk,Main,1,36.4,15.07,Bob
9995,2025-12-28 14:32:27.543091,Carbonara,Main,2,11.76,5.92,Bob
9996,2026-01-10 12:38:52.725452,Carbonara,Main,2,13.1,7.48,Alice
9997,2026-02-23 15:47:32.289273,Pizza,Main,3,14.71,6.1,Alice
9998,2026-02-25 21:59:32.329127,Coffee,Drink,4,4.12,2.58,Bob
9999,2026-02-04 20:51:18.335384,Sushi,Main,2,17.94,9.64,Diana
10000,2026-01-31 08:22:05.091555,Tomahawk,Main,1,36.81,17.57,Bob
10001,2026-02-08 14:45:02.115935,Ice Cream,Dessert,5,6.98,3.15,Charlie
10002,2026-01-09 11:04:01.577612,Pizza,Main,2,13.41,7.5,Charlie
10003,2026-01-30 19:53:40.492096,Carbonara,Main,1,13.42,5.75,Charlie
10004,2026-03-05 12:38:16.311187,Salad,Appetizer,1,9.28,5.52,Charlie
10005,2026-02-20 03:39:58.460126,Salad,Appetizer,4,9.46,6.55,Bob
10006,2025-12-15 23:53:32.017792,Soda,Drink,3,3.27,1.66,Alice
10007,2026-02-03 19:43:52.998180,Soda,Drink,3,3.2,1.48,Bob
10008,2026-01-30 00:01:45.655223,Carbonara,Main,1,12.57,6.33,Alice
10009,2026-02-11 15:52:10.800616,Burger,Main,3,12.64,8.39,Alice
10010,2026-01-28 20:27:24.950001,Carbonara,Main,3,14.09,7.75,Diana
10011,2026-01-11 19:28:30.630752,Burger,Main,4,11.65,4.69,Charlie
10012,2025-12-16 03:34:36.590454,Burger,Main,1,12.81,6.56,Bob
10013,2025-12-31 19:37:37.044910,Spring Rolls,Appetizer,1,7.87,3.84,Alice
10014,2025-12-26 18:14:37.732096,Pizza,Main,2,13.26,5.78,Bob
10015,2026-02-08 19:06:28.786673,Spring Rolls,Appetizer,2,7.66,4.54,Bob
10016,2026-02-14 19:15:35.396799,Pizza,Main,1,14.89,8.25,Alice
10017,2026-03-05 19:37:11.063309,Tomahawk,Main,4,35.25,20.74,Bob
10018,2026-01-24 09:46:10.682790,Coffee,Drink,2,4.16,2.41,Alice
10019,2026-02-09 13:11:27.586756,Soda,Drink,1,2.91,1.85,Diana
10020,2026-02-15 19:33:10.844287,Tomahawk,Main,1,37.2,16.89,Alice
10021,2026-02-07 13:56:26.686935,Pizza,Main,4,14.86,7.85,Alice
10022,2026-03-06 23:45:09.582151,Sushi,Main,1,18.78,12.77,Alice
10023,2026-01-31 15:16:25.626399,Salad,Appetizer,2,9.87,6.55,Diana
10024,2025-12-18 12:41:37.295038,Pizza,Main,4,15.39,9.35,Charlie
10025,2025-12-27 10:24:26.119849,Sushi,Main,1,16.73,8.83,Alice
10026,2025-12-27 10:30:32.410779,Tomahawk,Main,1,38.29,16.2,Diana
10027,2025-12-26 08:12:48.726003,Spring Rolls,Appetizer,3,7.61,4.12,Bob
10028,2025-12-14 20:36:42.776356,Spring Rolls,Appetizer,2,7.25,3.67,Bob
10029,2026-02-02 12:28:02.826348,Salad,Appetizer,1,8.1,3.79,Bob
10030,2026-03-08 15:29:22.541164,Ice Cream,Dessert,1,6.43,4.34,Charlie
10031,2025-12-14 20:03:25.809844,Soda,Drink,2,2.77,1.8,Charlie
10032,2026-03-04 22:26:30.090510,Soda,Drink,3,3.24,1.34,Bob
10033,2026-02-24 14:14:27.055044,Spring Rolls,Appetizer,1,7.31,3.79,Charlie
10034,2026-03-06 13:29:54.164227,Pizza,Main,1,14.87,8.62,Bob
10035,2025-12-20 05:15:53.032002,Salad,Appetizer,4,8.79,5.0,Alice
10036,2026-02-27 20:21:51.709629,Pizza,Main,2,14.25,9.92,Bob
10037,2026-01-20 22:54:03.074084,Pizza,Main,3,13.89,6.43,Diana
10038,2026-02-26 16:46:50.504742,Coffee,Drink,2,4.15,2.87,Alice
10039,2026-03-08 19:30:22.423872,Tomahawk,Main,2,36.17,17.2,Bob
10040,2025-12-28 13:44:27.104374,Sushi,Main,1,18.49,8.36,Alice
10041,2026-01-07 00:06:05.059678,Sushi,Main,2,17.48,8.24,Charlie
10042,2025-12-13 19:01:29.423511,Tomahawk,Main,1,37.46,15.16,Bob
10043,2026-01-03 19:45:05.908687,Tomahawk,Main,1,36.21,21.23,Charlie
10044,2026-01-31 14:50:31.887332,Spring Rolls,Appetizer,4,7.2,4.16,Charlie
10045,2026-02-20 17:07:32.233935,Carbonara,Main,2,13.14,7.22,Alice
10046,2025-12-13 11:20:31.292963,Sushi,Main,4,19.08,11.72,Alice
